ir_tab,uv_tab,coincidence_tab
25.132741228718345,31.41592653589793,
23.337545426667035,33.21112233794924,
21.542349624615724,35.00631814000055,
19.747153822564414,36.80151394205186,
17.951958020513104,38.59670974410317,
16.156762218461793,40.39190554615448,
14.361566416410483,42.18710134820579,0.21655318333852513
12.566370614359172,43.982297150257104,0.2973150682074467
10.771174812307862,45.777492952308414,0.32323127514268757
8.975979010256552,47.572688754359724,0.3363422327295137
7.180783208205241,49.367884556411035,0.34395272402588617
5.385587406153931,51.163080358462345,0.349820314924028
3.5903916041026207,52.958276160513655,0.35284331478582853
1.7951958020513104,54.753471962564966,0.35496661823505665
0.0,56.548667764616276,0.3571214359404924
